Pr Products - 09 July 2015 - v1.1,,,,,,,
,,,,,,,
Code,Group,Sub group,Section,Object,Title,NBS Code,NRM
Pr_70_55_42_52,70,55,42,52,Micro-distribution pipelines,90-15-40/429 Micro distribution pipelines;,
Pr_70_55_42_53,70,55,42,53,Micro-perforated polyethylene sheet,90-15-40/405 Micro-perforated polyethylene sheets;,
Pr_70_55_42_54,70,55,42,54,Misters,90-15-40/445 Misters;,
Pr_70_55_42_64,70,55,42,64,Porous pipelines,90-15-40/427 Porous pipelines;,
Pr_70_55_42_70,70,55,42,70,Rain guns,90-15-40/447 Rain guns;,
Pr_70_55_42_73,70,55,42,73,Rotary impact sprinklers,90-15-40/449 Rotary impact sprinklers;,
Pr_70_55_42_80,70,55,42,80,Spray jets,90-15-40/451 Spray jets;,
Pr_70_55_42_90,70,55,42,90,Tree irrigation rings,90-15-40/433 Tree irrigation rings;,
Pr_70_55_51,70,55,51,,Medical gases outlets,,
Pr_70_55_51_30,70,55,51,30,Flexible pendants,90-30-55/352 Flexible pendants;,
Pr_70_55_51_37,70,55,51,37,Headwall bedhead units,90-30-55/348 Headwall bedhead units;,
Pr_70_55_51_52,70,55,51,52,Terminal units,90-30-55/346 Terminal units;,
Pr_70_55_51_53,70,55,51,53,Medical trunking bedhead units,90-30-55/350 Medical trunking bedhead units;,
Pr_70_55_51_55,70,55,51,55,Multi-movement pendants,90-30-55/354 Multi-movement pendants;,
Pr_70_55_51_73,70,55,51,73,Retractable pendants,90-30-55/356 Retractable pendants;,
Pr_70_55_51_74,70,55,51,74,Rigid pendants,90-30-55/358 Rigid pendants;,
Pr_70_55_58,70,55,58,,Oil and grease lubricant supply products,,
Pr_70_55_58_70,70,55,58,70,Rail lubricator,90-25-55/380 Rail lubricator;,
Pr_70_55_62,70,55,62,,Phase change outlet products,,
Pr_70_55_62_31,70,55,62,31,Foam proportioners,90-35-30/340 Foam proportioners;,
Pr_70_55_76,70,55,76,,Sewage treatment plant,,
Pr_70_55_76_34,70,55,76,34,Geocellular modular plastics storage units,90-05-75/310 Geocellular modular plastics storage units;,
Pr_70_55_76_62,70,55,76,62,Private packaged pumping stations,90-05-75/320 Private packaged pumping stations;,
Pr_70_55_76_64,70,55,76,64,Private packaged septic tank units,90-05-75/330 Private packaged septic tank units;,
Pr_70_55_76_66,70,55,76,66,Private packaged sewage treatment units,90-05-75/340 Private packaged sewage treatment units;,
Pr_70_55_76_72,70,55,76,72,Reed bed units,90-05-75/350 Reed beds;,
Pr_70_55_76_76,70,55,76,76,Sewage below-ground storage tanks (cesspools),90-05-75/360 Sewage below ground storage tanks (cesspools);,
Pr_70_55_96,70,55,96,,Waste water outlets and plugs,,
Pr_70_55_96_06,70,55,96,06,Bath wastes,45-35-70/314 Wastes for baths;,
Pr_70_55_96_09,70,55,96,09,Bidet wastes,45-35-70/322 Wastes for bidets;,
Pr_70_55_96_76,70,55,96,76,Scrub up trough and wash trough wastes,45-35-70/373 Wastes for scrub-up troughs and wash troughs;,
Pr_70_55_96_83,70,55,96,83,Shower tray wastes,45-35-70/337 Wastes for shower trays;,
Pr_70_55_96_84,70,55,96,84,Sinks wastes,45-35-70/346 Wastes for sinks;,
Pr_70_55_96_93,70,55,96,93,Urinal wastes,,
Pr_70_55_96_97,70,55,96,97,Wash basins wastes,45-35-70/372 Wastes for wash basins;,
Pr_70_55_96_98,70,55,96,98,Waste water plugs and chains,,
Pr_70_55_97,70,55,97,,Water fire extinguishing outlets,,
Pr_70_55_97_01,70,55,97,01,Above-ground fire hydrants,,
Pr_70_55_97_37,70,55,97,37,High velocity nozzles,90-35-95/385 High velocity nozzles;,
Pr_70_55_97_51,70,55,97,51,Medium velocity nozzles,90-35-95/380 Medium velocity nozzles;,
Pr_70_55_97_57,70,55,97,57,Nozzles,90-35-95/375 Nozzles;,
Pr_70_55_97_84,70,55,97,84,Sprinkler heads,90-35-95/390 Sprinkler heads;,
Pr_70_55_97_93,70,55,97,93,Underground fire hydrants,90-35-95/400 Underground fire hydrants;,
Pr_70_55_98,70,55,98,,Water outlets,,
Pr_70_55_98_28,70,55,98,28,External drinking fountains,,
Pr_70_55_98_30,70,55,98,30,Fountains,90-15-90/455 Fountains;,
Pr_70_55_98_35,70,55,98,35,Green roof drainage outlets,,
Pr_70_55_98_46,70,55,98,46,Laminar jets,90-15-90/453 Laminar jets;,
Pr_70_55_98_59,70,55,98,59,Overflows,,
Pr_70_55_98_60,70,55,98,60,Passive tank outlets,,
Pr_70_55_98_65,70,55,98,65,Pool water inlets and outlets,90-15-75/410 Pool water inlets and outlets;,
Pr_70_55_98_84,70,55,98,84,Sprinklers,,
Pr_70_55_98_87,70,55,98,87,Tape lines and drippers,,
Pr_70_55_98_92,70,55,98,92,Ultrasonic mist makers,90-15-90/457 Ultrasonic misters;,
Pr_70_55_98_95,70,55,98,95,Waterfalls and cascades,90-15-90/487 Waterfalls and cascades;,
Pr_70_55_98_96,70,55,98,96,Water feature nozzles,90-15-90/459 Water feature nozzles;,
Pr_70_60,70,60,,,Space heating and cooling products,,
Pr_70_60_14,70,60,14,,Climatic beams and ceilings,,
Pr_70_60_14_02,70,60,14,02,Active climatic beams,90-40-15/310 Active climatic beams;,
Pr_70_60_14_14,70,60,14,14,Climatic ceiling panels,90-40-15/340 Climatic ceiling panels;,
Pr_70_60_14_55,70,60,14,55,Multi-service climatic beams,90-40-15/330 Multi-service climatic beams;,
Pr_70_60_14_60,70,60,14,60,Passive climatic beams,90-40-15/320 Passive climatic beams;,
Pr_70_60_36,70,60,36,,Heat emitters,,
Pr_70_60_36_02,70,60,36,02,Air curtains,90-40-35/310 Air curtains;,
Pr_70_60_36_06,70,60,36,06,Cabinet direct heaters,,
Pr_70_60_36_08,70,60,36,08,Cabinet indirect heaters,90-40-35/325 Cabinet indirect heaters;,
Pr_70_60_36_22,70,60,36,22,Decorative fuel effect gas fires,"90-40-35/350 Gas fires, decorative fuel effect;",
Pr_70_60_36_26,70,60,36,26,Electric heated towel rails,"90-40-35/385 Heated towel rails, electric;",
Pr_70_60_36_27,70,60,36,27,Electric cable underfloor heating element,90-40-35/492 Flexible cable electric underfloor heating elements;,
Pr_70_60_36_28,70,60,36,28,Electric sheet underfloor heating element,90-40-35/495 Electric underfloor heating;,
Pr_70_60_36_30,70,60,36,30,Fan convectors,90-40-35/335 Fan convectors;,
Pr_70_60_36_33,70,60,36,33,Gas fired unit heaters,90-40-35/365 Gas fired unit heaters;,
Pr_70_60_36_35,70,60,36,35,Gas fires,90-40-35/345 Gas fires;,
Pr_70_60_36_42,70,60,36,42,Inset live fuel effect gas fires,"90-40-35/355 Gas fires, inset live fuel effect;",
Pr_70_60_36_48,70,60,36,48,Low temperature hot water (LTHW) heated towel rails,"90-40-35/380 Heated towel rails, LTHW;",
Pr_70_60_36_49,70,60,36,49,Low temperature hot water (LTHW) underfloor heating,,
Pr_70_60_36_56,70,60,36,56,Natural convectors,90-40-35/395 Natural convectors;,
Pr_70_60_36_70,70,60,36,70,Radiant luminous heaters,90-40-35/415 Radiant luminous heaters;,
Pr_70_60_36_71,70,60,36,71,Radiant panels,90-40-35/425 Radiant panels;,
Pr_70_60_36_72,70,60,36,72,Radiant tube heaters,90-40-35/435 Radiant tube heaters;,
Pr_70_60_36_73,70,60,36,73,Radiators,90-40-35/405 Radiators;,
Pr_70_60_36_74,70,60,36,74,Room heaters,90-40-35/450 Room heaters;,
Pr_70_60_36_80,70,60,36,80,Solid fuel room heaters,45-35-35/395 Solid fuel room heaters;,
Pr_70_60_36_88,70,60,36,88,Thermal storage heaters,90-40-35/460 Thermal storage heaters;,
Pr_70_60_36_90,70,60,36,90,Trench heating,90-40-35/475 Trench heating;,
Pr_70_60_36_93,70,60,36,93,Unit heaters,90-40-35/485 Unit heaters;,
Pr_70_60_36_97,70,60,36,97,Wood-burning stoves,45-35-35/397 Wood burning stoves;,
Pr_70_60_37,70,60,37,,Heat pumps,,
Pr_70_60_37_02,70,60,37,02,Air to air heat pumps,90-40-40/310 Air to air heat pumps;,
Pr_70_60_37_04,70,60,37,04,Air to water heat pumps,90-40-40/320 Air to water heat pumps;,
Pr_70_60_37_33,70,60,37,33,Gas engine driven heat pumps,90-40-40/330 Gas engine driven heat pumps;,
Pr_70_60_37_34,70,60,37,34,Gas fired absorption heat pumps,90-40-40/340 Gas fired absorption heat pumps;,
Pr_70_60_37_36,70,60,37,36,Ground source heat pumps,,
Pr_70_60_37_96,70,60,37,96,Water to air heat pumps,90-40-40/350 Water to air heat pumps;,
Pr_70_60_37_98,70,60,37,98,Water to water heat pumps,90-40-40/360 Water to water heat pumps;,
Pr_70_60_60,70,60,60,,Pavement heating products,,
Pr_70_60_60_37,70,60,60,37,Heating cable,90-40-70/300 Heating cable;,
Pr_70_60_60_38,70,60,60,38,Heating mat,90-40-70/305 Heating mat;,
Pr_70_60_82,70,60,82,,Space heating fittings and equipment,,
Pr_70_60_82_29,70,60,82,29,Fenders,,
Pr_70_60_82_30,70,60,82,30,Fireplace hearths,45-35-35/340 Fireplace hearths;,
Pr_70_60_82_31,70,60,82,31,Fireplace hoods,,
Pr_70_60_82_32,70,60,82,32,Fireplace surrounds,45-35-35/350 Fireplace surrounds;,
Pr_70_60_82_41,70,60,82,41,Inset open fireplace firebacks,45-80-50/378 Fireplace firebacks for inset open fires;,
Pr_70_60_82_42,70,60,82,42,Inset open fireplace surrounds and hearths,45-80-50/380 Fireplace surrounds and hearths for inset open fires;,
Pr_70_60_82_43,70,60,82,43,Inset open fires,45-35-35/370 Inset open fires;,
Pr_70_65,70,65,,,Air and fume outlet products,,
Pr_70_65_03,70,65,03,,Air conditioning units,,
Pr_70_65_03_02,70,65,03,02,Air cooled condensing units,90-40-10/320 Air cooled condensing units;,
Pr_70_65_03_25,70,65,03,25,Dry air coolers,90-40-10/400 Dry air coolers;,
Pr_70_65_03_27,70,65,03,27,Evaporative cooling units,90-45-05/310 Evaporative cooling units;,
Pr_70_65_03_29,70,65,03,29,Fan coil units,90-45-05/320 Fan coil units;,
Pr_70_65_03_42,70,65,03,42,Indoor refrigeration units,90-40-10/420 Indoor refrigeration units;,
Pr_70_65_03_43,70,65,03,43,Induction units,90-45-05/330 Induction units;,
Pr_70_65_03_47,70,65,03,47,Local air conditioning units,90-45-05/340 Local air conditioning units;,
Pr_70_65_03_72,70,65,03,72,Room air conditioning units,90-45-05/350 Room air conditioning units;,
Pr_70_65_03_84,70,65,03,84,Split coil remote air cooled condensing units,90-45-05/370 Split coil remote air cooled condensing units;,
Pr_70_65_03_86,70,65,03,86,Split coil room air conditioning units,90-45-05/360 Split coil room air conditioning units;,
Pr_70_65_03_94,70,65,03,94,Variable refrigerant flow units,90-40-95/330 Indoor units;,
Pr_70_65_04,70,65,04,,Air terminals and diffusers,,
Pr_70_65_04_02,70,65,04,02,Air diffusers,90-45-20/320 Diffusers;,
Pr_70_65_04_03,70,65,04,03,Air grilles,90-45-20/380 Grilles;,
Pr_70_65_04_04,70,65,04,04,Air plenum boxes,90-45-20/400 Ceiling or wall mounted plenum boxes;,
Pr_70_65_04_22,70,65,04,22,Displacement ventilation diffusers,90-45-20/330 Displacement ventilation diffusers;,
Pr_70_65_04_30,70,65,04,30,Floor linear air diffusers,90-45-20/340 Floor linear diffusers;,
Pr_70_65_04_32,70,65,04,32,Floor-mounted air plenum boxes,90-45-20/410 Floor mounted plenum boxes;,
Pr_70_65_04_44,70,65,04,44,Jet diffusers,,
Pr_70_65_04_46,70,65,04,46,Laminar flow panels,90-45-20/390 Laminar flow panels;,
Pr_70_65_04_48,70,65,04,48,Linear air diffusers,90-45-20/350 Linear diffusers;,
Pr_70_65_04_53,70,65,04,53,Modular cassette ventilated ceilings,90-45-20/470 Ventilated ceilings for kitchens;,
Pr_70_65_04_73,70,65,04,73,Roof ridge air terminals,90-45-20/420 Roof ridge terminals;,
Pr_70_65_04_75,70,65,04,75,Roof slope air terminals,90-45-20/430 Roof slope terminals;,
Pr_70_65_04_76,70,65,04,76,Roof stack air terminals,90-45-20/440 Roof stack terminals;,
Pr_70_65_04_77,70,65,04,77,Roof ventilator cowls,,
Pr_70_65_04_84,70,65,04,84,Specialist air terminals,90-45-20/450 Specialist air terminal devices;,
Pr_70_65_04_86,70,65,04,86,Swirl air diffusers,90-45-20/360 Swirl diffusers;,
Pr_70_65_04_88,70,65,04,88,Terminal fan units,90-45-05/380 Terminal fan units;,
Pr_70_65_04_93,70,65,04,93,Variable air volume (VAV) fan assisted terminal units,,
Pr_70_65_04_94,70,65,04,94,Variable air volume (VAV) terminal units,,
Pr_70_65_04_95,70,65,04,95,Ventilated ceilings,90-45-20/460 Ventilated ceilings;,
Pr_70_65_30,70,65,30,,Flues and chimneys,,
Pr_70_65_30_14,70,65,30,14,Clay chimney pots,45-80-50/374 Clay chimney pots;,
Pr_70_65_30_15,70,65,30,15,Clay flue liner terminals,45-80-50/376 Clay flue liner terminals;,
Pr_70_65_30_16,70,65,30,16,Concrete chimney pots,,
Pr_70_65_30_30,70,65,30,30,Flue liners,90-40-30/320 Liners;,
Pr_70_65_30_32,70,65,30,32,Fume extract discharge stacks,90-45-40/430 Discharge stack;,
Pr_70_65_30_51,70,65,30,51,Metal flues and chimneys,90-40-30/310 Metal flues and chimneys;,
Pr_70_65_30_84,70,65,30,84,Stainless steel chimney pots,,
Pr_70_65_82,70,65,82,,Smoke and heat exhaust ventilators,,
Pr_70_65_82_56,70,65,82,56,Natural smoke and heat exhaust ventilators,90-45-80/340 Natural smoke and heat exhaust ventilators;,
Pr_70_65_82_64,70,65,82,64,Powered smoke and heat exhaust ventilators,90-45-80/350 Powered smoke and heat exhaust ventilators;,
Pr_70_70,70,70,,,Power and lighting outlet products,,
Pr_70_70_46,70,70,46,,Lamps,,
Pr_70_70_46_15,70,70,46,15,Compact fluorescent lamps,90-60-50-330 Two and four pin compact fluorescent lamps;,
Pr_70_70_46_30,70,70,46,30,Fluorescent lamps,90-60-50/325 Tubular fluorescent lamps;,
Pr_70_70_46_36,70,70,46,36,High pressure mercury vapour lamps,90-60-50/355 High pressure mercury lamps;,
Pr_70_70_46_37,70,70,46,37,High pressure sodium vapour lamps,90-60-50/345 High pressure sodium lamps;,
Pr_70_70_46_41,70,70,46,41,Induction lamps,90-60-50-360 Induction lamps;,
Pr_70_70_46_44,70,70,46,44,Light-emitting diodes (LED),,
Pr_70_70_46_45,70,70,46,45,Low pressure sodium vapour lamps,90-60-50/350 Low pressure sodium lamps;,
Pr_70_70_46_52,70,70,46,52,Metal halide lamps,90-60-50/340 Metal halide lamps;,
Pr_70_70_46_77,70,70,46,77,Self ballasted compact fluorescent lamps,90-60-50-335 Self ballasted compact fluorescent lamps;,
Pr_70_70_46_80,70,70,46,80,Special lamps,,
Pr_70_70_46_89,70,70,46,89,Tungsten filament lamps,90-60-50/315 Tungsten filament lamps;,
Pr_70_70_46_90,70,70,46,90,Tungsten halogen lamps,90-60-50/320 Tungsten halogen lamps;,
Pr_70_70_47,70,70,47,,Lighting controls and lighting distribution products,,
Pr_70_70_47_02,70,70,47,02,Automatic emergency lighting test panels,90-65-05/400 Automatic emergency lighting test panels;,
Pr_70_70_47_12,70,70,47,12,Centralized lighting controllers,90-65-05/405 Central controllers;,
Pr_70_70_47_16,70,70,47,16,Combined daylight and occupancy detectors,90-65-05/420 Extra-low voltage occupancy detectors;,
Pr_70_70_47_21,70,70,47,21,Daylight sensors,90-65-05/415 Daylight sensors;,
Pr_70_70_47_27,70,70,47,27,Extra low voltage lighting transformers,90-60-50-470 Separated extra-low voltage lighting transformers;,
Pr_70_70_47_28,70,70,47,28,Extra low voltage occupancy detectors,90-50-45/420 Cubicle switchboards;,
Pr_70_70_47_46,70,70,47,46,Lighting distribution boxes,90-50-45/380 Lighting distribution boxes;,
Pr_70_70_47_47,70,70,47,47,Luminaire changeover relays,90-60-50/445 Luminaire changeover relays;,
Pr_70_70_47_48,70,70,47,48,Luminaire hold-off relays,90-60-50/460 Hold-off relays;,
Pr_70_70_47_49,70,70,47,49,Luminaire inverter modules,90-60-50/450 Luminaire inverter modules;,
Pr_70_70_47_50,70,70,47,50,Luminaire sub-circuit relays,90-50-45/360 Master distribution boxes;,
Pr_70_70_47_51,70,70,47,51,Mains voltage occupancy detectors,90-65-05/425 Mains voltage occupancy detectors;,
Pr_70_70_47_52,70,70,47,52,Master distribution box,,
Pr_70_70_47_62,70,70,47,62,Photoelectric control units,90-65-05/430 Photoelectric control units;,
Pr_70_70_47_71,70,70,47,71,Remote infrared lighting commissioning controllers,,
Pr_70_70_47_72,70,70,47,72,Remote infrared lighting user controllers,90-65-05/435 Remote infrared controllers;,
Pr_70_70_47_79,70,70,47,79,Slave distribution boxes,90-50-45/370 Slave distribution boxes;,
Pr_70_70_48,70,70,48,,"Luminaires, lighting track and lighting accessories",,
Pr_70_70_48_02,70,70,48,02,Area floodlights,90-60-50/405 General purpose luminaires;,
Pr_70_70_48_13,70,70,48,13,Chandeliers,90-60-50/405 General purpose luminaires;,
Pr_70_70_48_16,70,70,48,16,Combined emergency luminaires,90-60-50/410 Combined emergency luminaires;,
Pr_70_70_48_23,70,70,48,23,Dedicated slave emergency luminaires,90-60-50/415 Dedicated slave emergency luminaires;,
Pr_70_70_48_24,70,70,48,24,Downlights,90-60-50/405 General purpose luminaires;,
Pr_70_70_48_26,70,70,48,26,Electrical low mounted way-guidance lighting module housings,90-60-50/480 Electrical low mounted way-guidance lighting module housings;,
Pr_70_70_48_27,70,70,48,27,Electrical low mounted way-guidance lighting modules,90-60-50/475 Electrical low mounted way-guidance lighting modules;,
Pr_70_70_48_28,70,70,48,28,Electrical low mounted way-guidance lighting supply units,90-60-50/485 Electrical low mounted way-guidance lighting supply units;,
Pr_70_70_48_32,70,70,48,32,Free standing luminaires,90-60-50/405 General purpose luminaires;,
